time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling_power
1757603622.709689,302.842,0.06788268551739078,3.4757057925659035e-11,663.6320734314577,1757603622.9607031,63.39,1.3000433444976807,195.5
1757603623.9972517,302.852,0.06782738776056564,3.4806865075476024e-11,265.4689620896107,1757603624.2465496,63.61,1.2875628471374512,195.5
1757603625.2846227,302.889,0.06798695417641296,3.485623553802233e-11,1099.6846789293045,1757603625.5166106,63.99,1.2873709201812744,195.5
1757603626.5563848,302.899,0.06802792057096935,3.490535180032007e-11,263.4160577875495,1757603626.8183002,64.22,1.2717621326446533,195.5
1757603627.8545039,302.921,0.06745644449951418,3.4633575780113005e-11,-985.9800165975482,1757603628.1882887,129.6,1.298119068145752,-554.5
1757603629.2237163,302.918,0.06644433974056453,3.4362086789897734e-11,-1748.162517596537,1757603629.4681935,130.03,1.3692123889923096,-554.5
1757603630.5045776,302.911,0.06637036301065198,3.4424817706868134e-11,-889.4339297937069,1757603630.7549846,47.69,1.2808613777160645,-554.5
1757603631.7904313,302.915,0.06549306845030341,3.415688499428866e-11,-1518.2158322496484,1757603632.0730987,130.04,1.285853624343872,-554.5
1757603633.1086235,302.913,0.0654183459999074,3.420465630848753e-11,-498.42884268932664,1757603633.4068792,64.83,1.3181922435760498,-197.0
1757603634.4434757,302.911,0.06539261663324845,3.426758788878605e-11,-365.47216233632304,1757603634.7491293,46.76,1.3348522186279297,-197.0
1757603635.7868123,302.906,0.06537917923789051,3.433539270380675e-11,-367.3474987179498,1757603636.0474675,29.29,1.343336582183838,-197.0
1757603637.082693,302.903,0.06536191316999097,3.43990525907439e-11,-391.4661557505399,1757603637.3266485,45.67,1.2958807945251465,-197.0
1757603639.384923,302.923,0.06517718413393067,3.4223060401613805e-11,-370.71748225888257,1757603639.7085116,120.04,2.302229881286621,189.8
1757603640.7442238,302.937,0.06522895189647163,3.427714797637247e-11,406.6694496982314,1757603641.0482962,59.26,1.3593008518218994,189.8
1757603642.0856254,302.956,0.06510737115283727,3.4103281358845604e-11,-147.99262327130373,1757603642.4270766,119.96000000000001,1.3414015769958496,189.8
1757603643.4633996,302.983,0.06499689768095705,3.392549446017525e-11,-228.8014770439829,1757603643.7320216,120.71000000000001,1.3777742385864258,-97.30000000000001
1757603644.7670522,302.986,0.06499442342314961,3.3989611476476724e-11,-89.64786079373853,1757603645.028632,42.78,1.3036525249481201,-97.30000000000001
1757603646.063548,302.991,0.06487403046016726,3.397823090438474e-11,-447.30142469605744,1757603646.3063323,91.04,1.2964959144592285,-97.30000000000001
1757603647.34166,303.036,0.06410384262728756,3.339528848810584e-11,-958.7564677763172,1757603647.6170504,154.69,1.2781119346618652,-847.3000000000001
1757603648.6571162,303.026,0.0639149303004299,3.3444063025388405e-11,-1374.093076040942,1757603649.0014675,63.46,1.3154561519622803,-847.3000000000001
1757603650.0382733,303.031,0.06225745783597051,3.283249588776521e-11,-2259.728303638849,1757603650.2917829,157.59,1.3811571598052979,-847.3000000000001
1757603651.3289802,303.035,0.06131903451153311,3.259918075929489e-11,-1728.3843310718066,1757603651.5667434,129.23,1.2907068729400635,-847.3000000000001
1757603652.6081276,303.037,0.06008316130306789,3.234759557337986e-11,-2207.797723982122,1757603652.9223802,131.6,1.2791473865509033,-1243.2
1757603653.9581077,303.01800000000003,0.059773145651211765,3.238996024737878e-11,-2048.2186574873776,1757603654.27112,68.01,1.349980115890503,-1243.2
1757603655.3087063,302.986,0.05939811953446639,3.243154630023362e-11,-2435.907942388235,1757603655.5553334,68.61,1.3505985736846924,-1243.2
1757603656.593228,302.96,0.059046318982679875,3.2472840879674596e-11,-2298.3160151946245,1757603656.8583107,68.84,1.2845218181610107,-1243.2
1757603657.8956923,302.961,0.055980609933422174,3.160081385196484e-11,-3217.393566843749,1757603658.1422641,173.75,1.302464246749878,-1500.0
1757603659.1787264,302.907,0.05466750015351288,3.154214053060716e-11,-3764.911484588928,1757603659.4306982,105.13,1.283034086227417,-1500.0
1757603660.4678552,302.898,0.05263072152459701,3.1122097825539674e-11,-2956.2077522944005,1757603660.7550168,148.88,1.2891287803649902,-1500.0
1757603661.7909307,302.869,0.05247358932137168,3.1180386591332626e-11,-2448.8140344286085,1757603662.111537,45.26,1.323075532913208,-1500.0
1757603663.1509402,302.848,0.052326988950596426,3.123861529798065e-11,-2192.0245737439454,1757603663.410439,45.7,1.3600094318389893,-1500.0
1757603664.4469302,302.821,0.051305515129993526,3.1175256438453576e-11,-2892.428219414168,1757603664.7562733,106.59,1.295989990234375,-1500.0
1757603665.7931175,302.814,0.049330101412126466,3.07432050671074e-11,-2838.0052198552826,1757603666.1118736,150.64000000000001,1.3461873531341553,-1500.0
1757603667.1482127,302.785,0.05115145985223035,3.080055536886942e-11,-2429.3985137908003,1757603667.4327433,46.03,1.3550951480865479,-1500.0
1757603668.468749,302.758,0.05104327832126083,3.085867125811324e-11,-1776.6603846419416,1757603668.7454553,44.12,1.3205363750457764,-894.4000000000001
1757603669.7797577,302.746,0.050437566531456555,3.0806222331385793e-11,-1785.2916966762755,1757603670.1169505,104.66,1.3110086917877197,-894.4000000000001
1757603671.1520374,302.738,0.05036840161156472,3.086434824931223e-11,-1191.7224726629795,1757603671.4550357,44.12,1.3722796440124512,-894.4000000000001
1757603672.490645,302.726,0.050048858657262885,3.082184453403893e-11,-995.7979689505726,1757603672.7275298,102.29,1.3386075496673584,-144.4
1757603673.7645445,302.737,0.04995965054366295,3.078187502811335e-11,-283.7286321502224,1757603674.1204112,101.71000000000001,1.2738995552062988,-144.4
1757603675.1568484,302.758,0.04995197241016538,3.0742088681058206e-11,-25.242042561715266,1757603675.393805,101.71000000000001,1.3923039436340332,-144.4
